product_id,date,store_id,category,region,supplier_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,unit_price,stockout_risk_score,stockout_risk,inventory_days,reorder_point,inventory_value,potential_revenue_loss
P0195,2025-06-09,S022,Beauty,East,SUP034,859,35,3,0.67,0,-0.02,857.74,0.0,Low,24.54,105,736798.66,0.0
P0038,2025-06-09,S017,Beauty,North,SUP035,814,36,10,0.76,1,0.04,863.15,0.0,Low,22.61,360,702604.1,0.0
P0190,2025-06-09,S011,Grocery,North,SUP018,1282,65,6,0.75,1,-0.12,520.92,0.0,Low,19.72,390,667819.44,0.0
P0052,2025-06-09,S017,Clothing,West,SUP001,137,25,7,0.84,0,0.13,523.01,0.172,Low,5.48,175,71652.37,19874.38
P0163,2025-06-09,S006,Home & Kitchen,West,SUP037,234,11,5,0.9,0,0.14,494.56,0.0,Low,21.27,55,115727.04,0.0
P0009,2025-06-09,S028,Home & Kitchen,North,SUP040,107,46,5,0.94,1,-0.2,329.74,0.408,Medium,2.33,230,35282.18,40558.02
P0058,2025-06-09,S003,Home & Kitchen,East,SUP029,264,13,10,0.84,1,0.21,775.65,0.0,Low,20.31,130,204771.6,0.0
P0025,2025-06-09,S002,Sports,South,SUP016,235,11,4,0.84,0,-0.04,227.49,0.0,Low,21.36,44,53460.15,0.0
P0188,2025-06-09,S013,Clothing,South,SUP033,36,15,9,0.74,0,0.08,253.52,0.473,Medium,2.4,135,9126.72,25098.48
P0016,2025-06-09,S004,Electronics,East,SUP020,68,6,9,0.69,0,-0.11,827.69,0.0,Low,11.33,54,56282.92,0.0
P0159,2025-06-09,S017,Sports,North,SUP037,107,17,11,0.91,0,0.15,877.55,0.272,Medium,6.29,187,93897.85,70204.0
P0096,2025-06-09,S013,Sports,North,SUP040,80,12,11,0.91,1,0.09,618.64,0.347,Medium,6.67,132,49491.2,32169.28
P0147,2025-06-09,S003,Grocery,East,SUP009,392,39,10,0.81,0,-0.06,95.73,0.045,Low,10.05,390,37526.16,0.0
P0153,2025-06-09,S001,Home & Kitchen,East,SUP008,93,18,7,0.69,1,-0.09,641.21,0.32,Medium,5.17,126,59632.53,21159.93
P0098,2025-06-09,S025,Grocery,East,SUP039,772,34,6,0.65,0,-0.24,542.08,0.0,Low,22.71,204,418485.76,0.0
P0110,2025-06-09,S025,Electronics,South,SUP015,241,20,2,0.86,0,0.03,645.38,0.0,Low,12.05,40,155536.58,0.0
P0098,2025-06-09,S021,Sports,North,SUP011,375,22,13,0.86,1,0.08,520.2,0.0,Low,17.05,286,195075.0,0.0
P0122,2025-06-09,S028,Clothing,West,SUP015,543,30,6,0.88,0,0.06,125.23,0.0,Low,18.1,180,67999.89,0.0
P0032,2025-06-10,S004,Clothing,North,SUP038,666,27,10,0.88,0,-0.09,511.74,0.0,Low,24.67,270,340818.84,0.0
P0172,2025-06-10,S024,Beauty,West,SUP030,174,31,3,0.71,1,-0.14,287.77,0.0,Low,5.61,93,50071.98,0.0
P0060,2025-06-10,S012,Grocery,South,SUP005,1141,83,7,0.94,1,-0.03,789.76,0.0,Low,13.75,581,901116.16,0.0
P0162,2025-06-10,S006,Grocery,East,SUP020,467,20,10,0.81,0,0.11,239.28,0.0,Low,23.35,200,111743.76,0.0
P0177,2025-06-10,S027,Home & Kitchen,South,SUP030,173,9,7,0.73,0,-0.0,100.38,0.0,Low,19.22,63,17365.74,0.0
P0187,2025-06-10,S013,Clothing,North,SUP014,61,15,7,0.85,0,-0.02,59.78,0.266,Medium,4.07,105,3646.58,2630.32
P0128,2025-06-10,S002,Clothing,West,SUP006,602,27,6,0.77,0,-0.13,422.83,0.0,Low,22.3,162,254543.66,0.0
P0009,2025-06-10,S018,Electronics,West,SUP006,135,14,7,0.87,0,0.14,671.58,0.0,Low,9.64,98,90663.3,0.0
P0039,2025-06-10,S028,Sports,South,SUP001,123,12,7,0.81,0,0.11,375.57,0.0,Low,10.25,84,46195.11,0.0
P0142,2025-06-10,S005,Electronics,South,SUP004,178,10,12,0.67,0,-0.03,345.12,0.0,Low,17.8,120,61431.36,0.0
P0037,2025-06-10,S004,Sports,West,SUP018,191,23,3,0.87,1,0.02,818.41,0.0,Low,8.3,69,156316.31,0.0
P0172,2025-06-10,S004,Electronics,East,SUP001,812,33,11,0.87,1,0.18,41.18,0.0,Low,24.61,363,33438.16,0.0
P0120,2025-06-10,S009,Grocery,North,SUP016,413,75,13,0.87,1,0.12,200.04,0.461,Medium,5.51,975,82616.52,112422.48
P0145,2025-06-10,S002,Electronics,North,SUP039,312,15,8,0.93,0,-0.14,242.19,0.0,Low,20.8,120,75563.28,0.0
P0040,2025-06-10,S026,Beauty,South,SUP026,35,13,7,0.75,0,-0.23,239.58,0.397,Medium,2.69,91,8385.3,13416.48
P0034,2025-06-10,S014,Grocery,North,SUP029,175,24,11,0.75,0,-0.07,637.32,0.247,Low,7.29,264,111531.0,56721.48
P0196,2025-06-10,S020,Home & Kitchen,West,SUP024,271,21,9,0.75,0,-0.04,215.83,0.0,Low,12.9,189,58489.93,0.0
P0064,2025-06-10,S030,Clothing,North,SUP035,67,12,6,0.67,0,0.11,197.15,0.131,Low,5.58,72,13209.05,985.75
P0188,2025-06-10,S012,Clothing,North,SUP016,396,26,10,0.98,0,-0.05,549.01,0.0,Low,15.23,260,217407.96,0.0
P0129,2025-06-10,S004,Grocery,West,SUP005,695,32,14,0.97,0,0.14,80.45,0.0,Low,21.72,448,55912.75,0.0
P0101,2025-06-10,S001,Home & Kitchen,South,SUP004,257,17,4,0.99,0,0.03,203.78,0.0,Low,15.12,68,52371.46,0.0
P0152,2025-06-10,S014,Sports,South,SUP024,290,12,2,0.74,0,0.17,885.18,0.0,Low,24.17,24,256702.2,0.0
P0173,2025-06-10,S010,Sports,North,SUP016,125,9,10,0.73,0,0.16,679.74,0.0,Low,13.89,90,84967.5,0.0
P0183,2025-06-10,S009,Home & Kitchen,West,SUP008,187,11,3,0.87,1,0.03,483.84,0.0,Low,17.0,33,90478.08,0.0
P0057,2025-06-10,S027,Electronics,North,SUP013,28,12,9,0.89,0,0.18,844.53,0.449,Medium,2.33,108,23646.84,67562.4
P0053,2025-06-10,S011,Electronics,North,SUP026,229,13,10,0.95,0,0.21,129.17,0.0,Low,17.62,130,29579.93,0.0
P0030,2025-06-10,S008,Electronics,South,SUP006,186,10,14,0.92,0,0.15,461.18,0.0,Low,18.6,140,85779.48,0.0
P0055,2025-06-11,S020,Electronics,South,SUP038,110,12,11,0.73,0,-0.18,899.13,0.158,Low,9.17,132,98904.3,19780.86
P0139,2025-06-11,S011,Electronics,South,SUP024,40,9,13,0.87,0,-0.01,667.16,0.391,Medium,4.44,117,26686.4,51371.32
P0040,2025-06-11,S028,Home & Kitchen,West,SUP035,359,16,8,0.71,0,0.17,778.69,0.0,Low,22.44,128,279549.71,0.0
P0040,2025-06-11,S010,Beauty,West,SUP033,476,21,14,0.73,0,0.14,303.19,0.0,Low,22.67,294,144318.44,0.0
P0198,2025-06-11,S005,Sports,West,SUP003,234,24,14,0.91,0,-0.06,61.12,0.189,Low,9.75,336,14302.08,6234.24
P0075,2025-06-11,S025,Sports,North,SUP001,216,12,7,0.81,0,0.03,88.74,0.0,Low,18.0,84,19167.84,0.0
P0074,2025-06-11,S029,Home & Kitchen,East,SUP024,111,11,8,0.88,0,0.13,872.09,0.0,Low,10.09,88,96801.99,0.0
P0081,2025-06-11,S023,Grocery,West,SUP031,810,41,13,0.97,1,0.02,311.9,0.0,Low,19.76,533,252639.0,0.0
P0150,2025-06-11,S002,Home & Kitchen,East,SUP036,73,10,14,0.83,0,-0.16,778.93,0.304,Medium,7.3,140,56861.89,52188.31
P0195,2025-06-11,S003,Sports,East,SUP036,325,15,7,0.84,0,-0.04,718.81,0.0,Low,21.67,105,233613.25,0.0
P0082,2025-06-11,S029,Clothing,East,SUP006,283,13,4,0.96,0,0.08,283.99,0.0,Low,21.77,52,80369.17,0.0
P0140,2025-06-11,S007,Grocery,West,SUP013,328,40,6,0.93,0,-0.01,183.54,0.0,Low,8.2,240,60201.12,0.0
P0151,2025-06-11,S001,Electronics,North,SUP039,68,28,4,0.72,1,,28.26,0.39,Medium,2.43,112,1921.68,1243.44
P0098,2025-06-11,S013,Beauty,North,SUP034,297,37,8,0.68,0,0.18,893.64,0.096,Low,8.03,296,265411.08,0.0
P0110,2025-06-11,S029,Home & Kitchen,North,SUP020,262,12,14,0.81,0,-0.19,781.51,0.0,Low,21.83,168,204755.62,0.0
P0023,2025-06-11,S030,Beauty,North,SUP003,229,34,8,0.86,1,0.12,784.26,0.234,Low,6.74,272,179595.54,33723.18
P0178,2025-06-11,S019,Sports,West,SUP007,295,12,13,0.76,0,0.05,735.18,0.0,Low,24.58,156,216878.1,0.0
P0143,2025-06-11,S028,Beauty,East,SUP038,671,30,6,0.72,0,-0.22,560.26,0.0,Low,22.37,180,375934.46,0.0
P0129,2025-06-11,S019,Home & Kitchen,East,SUP005,224,16,13,0.88,0,0.07,477.46,0.0,Low,14.0,208,106951.04,0.0
P0077,2025-06-11,S010,Beauty,West,SUP019,547,38,6,0.82,0,0.03,852.57,0.0,Low,14.39,228,466355.79,0.0
P0141,2025-06-11,S002,Sports,East,SUP040,245,19,5,0.95,0,0.1,133.23,0.0,Low,12.89,95,32641.35,0.0
P0176,2025-06-11,S022,Grocery,West,SUP027,953,55,12,0.67,0,-0.15,73.59,0.0,Low,17.33,660,70131.27,0.0
P0152,2025-06-11,S009,Electronics,West,SUP011,291,17,5,0.86,0,-0.12,458.18,0.0,Low,17.12,85,133330.38,0.0
P0122,2025-06-12,S025,Home & Kitchen,East,SUP008,512,22,14,0.66,1,0.19,49.1,0.0,Low,23.27,308,25139.2,0.0
P0021,2025-06-12,S020,Sports,North,SUP007,127,8,12,0.74,0,0.06,180.44,0.0,Low,15.88,96,22915.88,0.0
P0083,2025-06-12,S013,Home & Kitchen,North,SUP033,234,15,10,0.86,0,0.13,410.77,0.0,Low,15.6,150,96120.18,0.0
P0151,2025-06-12,S007,Beauty,East,SUP025,307,39,11,0.82,0,0.1,211.67,0.211,Low,7.87,429,64982.69,25823.74
P0042,2025-06-12,S007,Home & Kitchen,South,SUP006,736,34,9,0.97,1,0.12,487.63,0.0,Low,21.65,306,358895.68,0.0
P0078,2025-06-12,S021,Clothing,North,SUP023,751,32,7,0.97,0,-0.12,592.78,0.0,Low,23.47,224,445177.78,0.0
P0097,2025-06-12,S021,Beauty,South,SUP034,597,35,10,0.68,1,0.1,401.37,0.0,Low,17.06,350,239617.89,0.0
P0065,2025-06-12,S024,Clothing,South,SUP040,284,26,10,0.88,1,0.18,666.24,0.097,Low,10.92,260,189212.16,0.0
P0072,2025-06-12,S022,Grocery,East,SUP012,671,30,11,0.92,0,0.16,159.17,0.0,Low,22.37,330,106803.07,0.0
P0039,2025-06-12,S003,Home & Kitchen,East,SUP026,304,13,10,0.89,0,0.08,518.6,0.0,Low,23.38,130,157654.4,0.0
P0094,2025-06-12,S012,Sports,North,SUP030,401,19,8,0.94,0,-0.22,557.1,0.0,Low,21.11,152,223397.1,0.0
P0183,2025-06-12,S016,Electronics,North,SUP028,180,13,2,0.83,0,0.17,161.36,0.0,Low,13.85,26,29044.8,0.0
P0186,2025-06-12,S005,Beauty,East,SUP036,680,55,10,0.84,1,-0.17,723.8,0.01,Low,12.36,550,492184.0,0.0
P0066,2025-06-12,S022,Home & Kitchen,South,SUP034,95,20,13,0.89,0,-0.02,488.77,0.375,Medium,4.75,260,46433.15,80647.05
P0023,2025-06-12,S015,Sports,North,SUP005,286,20,11,0.68,1,0.07,659.74,0.023,Low,14.3,220,188685.64,0.0
P0125,2025-06-12,S014,Sports,West,SUP014,193,13,7,0.7,1,0.13,588.11,0.0,Low,14.85,91,113505.23,0.0
P0049,2025-06-12,S008,Grocery,East,SUP030,1573,72,13,0.75,1,-0.2,318.78,0.0,Low,21.85,936,501440.94,0.0
P0145,2025-06-12,S007,Electronics,North,SUP020,125,6,5,0.77,0,-0.16,463.54,0.0,Low,20.83,30,57942.5,0.0
P0102,2025-06-12,S016,Clothing,North,SUP024,461,28,13,0.92,0,-0.04,606.27,0.0,Low,16.46,364,279490.47,0.0
P0101,2025-06-13,S028,Beauty,West,SUP034,474,36,14,0.92,0,0.13,250.22,0.066,Low,13.17,504,118604.28,7506.6
P0180,2025-06-13,S022,Sports,East,SUP018,204,24,9,0.79,0,-0.19,150.29,0.083,Low,8.5,216,30659.16,1803.48
P0186,2025-06-13,S017,Home & Kitchen,East,SUP002,436,20,3,0.76,0,0.2,557.36,0.0,Low,21.8,60,243008.96,0.0
P0024,2025-06-13,S013,Sports,West,SUP008,88,14,12,0.78,0,-0.0,493.38,0.315,Medium,6.29,168,43417.44,39470.4
P0026,2025-06-13,S005,Grocery,East,SUP020,596,28,14,0.86,0,0.17,14.4,0.0,Low,21.29,392,8582.4,0.0
P0079,2025-06-13,S013,Home & Kitchen,North,SUP002,245,25,5,0.91,0,-0.02,93.0,0.0,Low,9.8,125,22785.0,0.0
P0044,2025-06-13,S008,Electronics,West,SUP007,217,20,6,0.88,0,0.2,344.1,0.0,Low,10.85,120,74669.7,0.0
P0067,2025-06-13,S017,Grocery,North,SUP037,101,39,13,0.99,0,0.17,565.96,0.459,Medium,2.59,507,57161.96,229779.76
P0132,2025-06-13,S025,Grocery,West,SUP017,283,36,12,0.78,0,-0.19,479.65,0.244,Low,7.86,432,135740.95,71467.85
P0124,2025-06-13,S021,Beauty,East,SUP024,28,37,5,0.92,0,0.24,770.15,0.508,High,0.76,185,21564.2,120913.55
P0106,2025-06-13,S001,Grocery,West,SUP006,589,30,5,0.87,0,0.19,384.78,0.0,Low,19.63,150,226635.42,0.0
P0098,2025-06-13,S003,Grocery,South,SUP009,295,22,8,0.88,0,-0.05,404.57,0.0,Low,13.41,176,119348.15,0.0
P0038,2025-06-13,S021,Home & Kitchen,West,SUP007,79,41,8,0.95,1,0.02,383.94,0.531,High,1.93,328,30331.26,95601.06
P0066,2025-06-13,S025,Clothing,South,SUP005,173,24,12,0.93,1,-0.09,738.07,0.336,Medium,7.21,288,127686.11,84878.05
P0153,2025-06-13,S005,Sports,West,SUP014,32,10,4,0.69,0,0.07,762.1,0.192,Low,3.2,40,24387.2,6096.8
P0199,2025-06-13,S025,Clothing,West,SUP013,149,21,4,0.69,0,-0.02,608.79,0.0,Low,7.1,84,90709.71,0.0
P0181,2025-06-13,S021,Home & Kitchen,West,SUP012,154,16,10,0.8,1,-0.22,150.49,0.17,Low,9.62,160,23175.46,902.94
P0083,2025-06-13,S011,Sports,North,SUP039,182,21,7,0.82,0,-0.04,427.16,0.0,Low,8.67,147,77743.12,0.0
P0076,2025-06-13,S022,Beauty,South,SUP003,343,19,3,0.69,1,-0.14,424.35,0.0,Low,18.05,57,145552.05,0.0
P0081,2025-06-13,S010,Electronics,North,SUP010,168,9,14,0.71,0,0.19,100.3,0.0,Low,18.67,126,16850.4,0.0
P0025,2025-06-13,S012,Beauty,East,SUP020,491,33,9,0.92,0,-0.0,172.57,0.0,Low,14.88,297,84731.87,0.0
P0035,2025-06-13,S023,Sports,North,SUP040,206,9,4,0.9,0,-0.16,136.55,0.0,Low,22.89,36,28129.3,0.0
P0008,2025-06-13,S014,Home & Kitchen,East,SUP026,270,14,5,0.79,0,-0.04,530.51,0.0,Low,19.29,70,143237.7,0.0
P0069,2025-06-13,S017,Beauty,West,SUP031,14,13,11,0.71,0,-0.24,342.71,0.565,High,1.08,143,4797.94,44209.59
P0158,2025-06-14,S021,Electronics,South,SUP016,327,19,8,0.71,1,-0.14,656.67,0.0,Low,17.21,152,214731.09,0.0
P0139,2025-06-14,S021,Grocery,South,SUP036,235,37,6,0.71,0,-0.12,512.38,0.04,Low,6.35,222,120409.3,0.0
P0076,2025-06-14,S022,Grocery,East,SUP038,715,44,5,0.82,0,0.14,178.58,0.0,Low,16.25,220,127684.7,0.0
P0055,2025-06-14,S027,Electronics,North,SUP022,84,12,14,0.81,0,0.03,769.63,0.324,Medium,7.0,168,64648.92,64648.92
P0062,2025-06-14,S022,Home & Kitchen,North,SUP001,572,47,6,0.94,1,-0.04,364.67,0.0,Low,12.17,282,208591.24,0.0
P0087,2025-06-14,S020,Clothing,West,SUP002,520,24,2,0.75,1,0.21,673.35,0.0,Low,21.67,48,350142.0,0.0
P0147,2025-06-14,S018,Sports,East,SUP017,169,10,14,0.66,0,-0.06,329.99,0.0,Low,16.9,140,55768.31,0.0
P0159,2025-06-14,S022,Beauty,North,SUP030,356,44,13,0.74,1,0.03,336.17,0.375,Medium,8.09,572,119676.52,72612.72
P0120,2025-06-14,S028,Home & Kitchen,West,SUP015,519,23,3,0.97,0,0.24,223.8,0.0,Low,22.57,69,116152.2,0.0
P0184,2025-06-14,S013,Sports,West,SUP003,377,30,5,0.68,1,-0.14,34.04,0.0,Low,12.57,150,12833.08,0.0
P0025,2025-06-14,S021,Sports,West,SUP028,84,12,7,0.7,0,0.22,330.7,0.097,Low,7.0,84,27778.8,0.0
P0070,2025-06-14,S020,Grocery,North,SUP022,294,37,3,0.81,0,-0.14,121.26,0.0,Low,7.95,111,35650.44,0.0
P0139,2025-06-14,S004,Beauty,South,SUP015,187,30,10,0.93,0,-0.24,770.21,0.224,Low,6.23,300,144029.27,87033.73
P0024,2025-06-14,S016,Grocery,West,SUP029,708,48,11,0.75,0,0.1,498.46,0.0,Low,14.75,528,352909.68,0.0
P0118,2025-06-14,S019,Grocery,West,SUP028,556,23,14,0.89,0,0.18,862.56,0.0,Low,24.17,322,479583.36,0.0
P0194,2025-06-14,S021,Electronics,North,SUP002,400,25,7,0.68,1,0.14,346.67,0.0,Low,16.0,175,138668.0,0.0
P0195,2025-06-14,S012,Home & Kitchen,North,SUP018,99,10,11,0.77,0,-0.2,353.95,0.112,Low,9.9,110,35041.05,3893.45
P0051,2025-06-14,S027,Beauty,North,SUP006,297,25,5,0.73,0,-0.0,48.4,0.0,Low,11.88,125,14374.8,0.0
P0113,2025-06-14,S014,Grocery,North,SUP018,615,33,10,0.72,1,0.14,842.27,0.0,Low,18.64,330,517996.05,0.0
P0139,2025-06-14,S006,Electronics,West,SUP033,88,9,2,0.65,0,0.2,278.47,0.0,Low,9.78,18,24505.36,0.0
P0081,2025-06-14,S012,Clothing,West,SUP022,117,27,8,0.66,0,-0.08,532.75,0.336,Medium,4.33,216,62331.75,52742.25
P0085,2025-06-14,S012,Grocery,North,SUP019,421,43,12,0.95,0,-0.01,837.84,0.114,Low,9.79,516,352730.64,79594.8
P0109,2025-06-14,S023,Electronics,North,SUP040,51,9,13,0.82,0,-0.15,629.25,0.353,Medium,5.67,117,32091.75,41530.5
P0110,2025-06-14,S021,Clothing,North,SUP011,25,30,11,0.95,0,0.19,484.63,0.538,High,0.83,330,12115.75,147812.15
P0150,2025-06-15,S020,Sports,West,SUP018,63,25,8,0.91,0,-0.22,455.52,0.397,Medium,2.52,200,28697.76,62406.24
P0124,2025-06-15,S017,Beauty,West,SUP002,26,39,5,0.76,0,-0.01,407.95,0.534,High,0.67,195,10606.7,68943.55
P0021,2025-06-15,S011,Beauty,West,SUP008,801,41,12,0.8,1,0.21,411.6,0.0,Low,19.54,492,329691.6,0.0
P0134,2025-06-15,S004,Clothing,South,SUP012,164,29,14,0.97,0,0.16,871.63,0.351,Medium,5.66,406,142947.32,210934.46
P0041,2025-06-15,S007,Sports,East,SUP014,189,21,12,0.73,1,-0.2,899.58,0.304,Medium,9.0,252,170020.62,56673.54
P0068,2025-06-15,S014,Sports,North,SUP014,155,19,3,0.95,0,-0.18,726.06,0.0,Low,8.16,57,112539.3,0.0
P0100,2025-06-15,S013,Home & Kitchen,East,SUP028,407,25,7,0.96,0,-0.03,468.05,0.0,Low,16.28,175,190496.35,0.0
P0193,2025-06-15,S017,Clothing,East,SUP009,315,20,11,0.85,0,0.24,31.23,0.0,Low,15.75,220,9837.45,0.0
P0094,2025-06-15,S005,Grocery,North,SUP030,694,62,13,0.97,0,0.01,481.21,0.085,Low,11.19,806,333959.74,53895.52
P0148,2025-06-15,S001,Electronics,North,SUP001,89,8,6,0.7,0,-0.01,97.93,0.0,Low,11.12,48,8715.77,0.0
P0124,2025-06-15,S016,Electronics,West,SUP033,530,28,4,0.76,1,-0.09,298.4,0.0,Low,18.93,112,158152.0,0.0
P0182,2025-06-15,S006,Home & Kitchen,North,SUP031,52,27,7,0.91,0,0.12,92.85,0.431,Medium,1.93,189,4828.2,12720.45
P0111,2025-06-15,S022,Clothing,South,SUP009,333,19,12,0.68,1,0.02,653.88,0.0,Low,17.53,228,217742.04,0.0
P0176,2025-06-15,S015,Electronics,North,SUP032,106,10,10,0.65,0,0.14,830.09,0.069,Low,10.6,100,87989.54,0.0
P0155,2025-06-15,S008,Home & Kitchen,South,SUP013,313,22,5,,0,0.11,595.99,0.0,Low,14.23,110,186544.87,0.0
P0186,2025-06-15,S014,Clothing,South,SUP039,63,19,14,0.96,0,-0.11,523.72,0.428,Medium,3.32,266,32994.36,106315.16
P0136,2025-06-15,S020,Clothing,West,SUP005,446,21,8,0.9,0,-0.2,337.63,0.0,Low,21.24,168,150582.98,0.0
P0018,2025-06-15,S015,Home & Kitchen,West,SUP040,322,19,10,0.79,0,0.19,206.69,0.0,Low,16.95,190,66554.18,0.0
P0149,2025-06-15,S002,Electronics,West,SUP034,111,9,6,0.72,1,0.21,288.43,0.0,Low,12.33,54,32015.73,0.0
P0135,2025-06-15,S006,Beauty,East,SUP023,357,21,4,0.74,0,0.17,346.05,0.0,Low,17.0,84,123539.85,0.0
P0025,2025-06-15,S009,Home & Kitchen,West,SUP032,123,14,8,0.76,0,-0.24,785.36,0.006,Low,8.79,112,96599.28,0.0
P0033,2025-06-15,S002,Clothing,South,SUP007,188,18,6,0.95,0,-0.09,402.93,0.0,Low,10.44,108,75750.84,0.0
P0087,2025-06-15,S023,Clothing,South,SUP011,270,15,4,0.7,0,0.04,514.39,0.0,Low,18.0,60,138885.3,0.0
P0190,2025-06-15,S009,Grocery,East,SUP020,319,19,6,0.95,0,0.07,515.49,0.0,Low,16.79,114,164441.31,0.0
P0074,2025-06-15,S017,Clothing,South,SUP013,217,20,2,0.92,0,-0.2,552.0,0.0,Low,10.85,40,119784.0,0.0
P0037,2025-06-15,S002,Home & Kitchen,East,SUP004,351,28,14,0.81,0,-0.01,382.46,0.105,Low,12.54,392,134243.46,15680.86
P0197,2025-06-15,S002,Electronics,East,SUP010,376,21,2,0.66,0,0.17,651.11,0.0,Low,17.9,42,244817.36,0.0
P0078,2025-06-15,S019,Electronics,East,SUP024,311,19,4,0.92,0,-0.05,522.43,0.0,Low,16.37,76,162475.73,0.0
P0095,2025-06-16,S026,Electronics,South,SUP014,382,18,14,0.67,0,0.13,596.47,0.0,Low,21.22,252,227851.54,0.0
P0033,2025-06-16,S005,Grocery,East,SUP021,1307,61,12,0.7,0,-0.04,866.86,0.0,Low,21.43,732,1132986.02,0.0
P0141,2025-06-16,S010,Home & Kitchen,South,SUP004,185,35,7,0.98,1,0.09,634.84,0.248,Low,5.29,245,117445.4,38090.4
P0016,2025-06-16,S010,Beauty,West,SUP029,196,48,8,0.9,1,-0.08,540.44,0.394,Medium,4.08,384,105926.24,101602.72
P0169,2025-06-16,S026,Electronics,West,SUP002,106,20,12,0.8,0,-0.03,430.99,0.356,Medium,5.3,240,45684.94,57752.66
P0198,2025-06-16,S017,Sports,East,SUP027,71,10,13,0.85,0,0.04,641.16,0.289,Medium,7.1,130,45522.36,37828.44
P0099,2025-06-16,S019,Beauty,North,SUP008,996,45,5,0.74,1,0.23,95.36,0.0,Low,22.13,225,94978.56,0.0
P0007,2025-06-16,S017,Home & Kitchen,South,SUP031,1131,48,13,0.95,1,-0.13,693.99,0.0,Low,23.56,624,784902.69,0.0
P0068,2025-06-16,S019,Clothing,South,SUP030,393,29,2,0.72,0,-0.13,33.73,0.0,Low,13.55,58,13255.89,0.0
P0166,2025-06-16,S029,Electronics,West,SUP010,126,9,11,0.98,0,0.07,434.12,0.0,Low,14.0,99,54699.12,0.0
P0168,2025-06-16,S029,Sports,West,SUP003,94,12,2,0.98,0,0.19,631.31,0.0,Low,7.83,24,59343.14,0.0
P0093,2025-06-16,S023,Clothing,South,SUP011,531,29,9,0.87,1,-0.01,358.58,0.0,Low,18.31,261,190405.98,0.0
P0079,2025-06-16,S007,Electronics,North,SUP016,257,14,10,0.72,0,0.19,813.76,0.0,Low,18.36,140,209136.32,0.0
P0125,2025-06-16,S026,Beauty,East,SUP002,342,22,10,0.77,0,0.18,613.82,0.0,Low,15.55,220,209926.44,0.0
P0081,2025-06-16,S011,Clothing,South,SUP019,290,23,6,0.65,0,0.12,258.71,0.0,Low,12.61,138,75025.9,0.0
P0121,2025-06-16,S017,Grocery,West,SUP034,807,40,3,0.88,0,0.21,393.01,0.0,Low,20.18,120,317159.07,0.0
P0196,2025-06-17,S030,Electronics,North,SUP028,273,12,14,0.67,1,-0.1,702.78,0.0,Low,22.75,168,191858.94,0.0
P0033,2025-06-17,S004,Sports,East,SUP009,42,18,11,0.91,1,-0.01,542.6,0.554,High,2.33,198,22789.2,84645.6
P0018,2025-06-17,S015,Home & Kitchen,East,SUP039,295,26,12,0.85,0,0.11,163.05,0.078,Low,11.35,312,48099.75,2771.85
P0089,2025-06-17,S018,Home & Kitchen,West,SUP006,269,14,4,0.78,0,-0.24,257.67,0.0,Low,19.21,56,69313.23,0.0
P0176,2025-06-17,S024,Home & Kitchen,East,SUP006,419,29,7,0.98,0,-0.01,136.74,0.0,Low,14.45,203,57294.06,0.0
P0138,2025-06-17,S027,Clothing,North,SUP027,51,45,10,0.71,1,-0.18,183.24,0.659,High,1.13,450,9345.24,73112.76
P0029,2025-06-17,S011,Clothing,East,SUP011,153,11,6,0.68,0,0.06,437.95,0.0,Low,13.91,66,67006.35,0.0
P0008,2025-06-17,S012,Home & Kitchen,South,SUP025,30,18,3,0.8,0,-0.22,205.67,0.29,Medium,1.67,54,6170.1,4936.08
P0065,2025-06-17,S020,Sports,North,SUP009,245,23,6,0.66,1,-0.02,818.22,0.0,Low,10.65,138,200463.9,0.0
P0019,2025-06-17,S029,Clothing,North,SUP012,553,29,3,0.91,0,-0.03,764.01,0.0,Low,19.07,87,422497.53,0.0
P0125,2025-06-17,S011,Beauty,East,SUP014,198,39,12,0.66,1,-0.15,629.87,0.502,High,5.08,468,124714.26,170064.9
P0080,2025-06-17,S004,Home & Kitchen,South,SUP036,44,28,8,0.98,0,0.05,22.14,0.45,Medium,1.57,224,974.16,3985.2
P0040,2025-06-17,S014,Grocery,South,SUP035,1062,46,8,0.71,0,0.04,525.9,0.0,Low,23.09,368,558505.8,0.0
P0014,2025-06-17,S003,Beauty,East,SUP011,123,13,5,0.91,0,-0.05,474.88,0.0,Low,9.46,65,58410.24,0.0
P0003,2025-06-17,S027,Electronics,North,SUP002,28,8,6,0.77,0,0.03,187.96,0.285,Medium,3.5,48,5262.88,3759.2
P0196,2025-06-17,S005,Grocery,East,SUP002,342,29,4,0.87,1,-0.24,627.57,0.0,Low,11.79,116,214628.94,0.0
P0175,2025-06-17,S017,Beauty,East,SUP020,196,19,8,0.76,0,-0.17,125.84,0.0,Low,10.32,152,24664.64,0.0
P0086,2025-06-17,S030,Electronics,West,SUP031,367,18,13,0.7,0,0.21,326.31,0.0,Low,20.39,234,119755.77,0.0
P0200,2025-06-17,S008,Sports,South,SUP029,227,19,2,0.81,0,-0.04,494.46,0.0,Low,11.95,38,112242.42,0.0
P0192,2025-06-17,S014,Beauty,South,SUP037,659,29,14,0.9,0,-0.07,228.67,0.0,Low,22.72,406,150693.53,0.0
